id,dur,proto,service,state,spkts,dpkts,sbytes,dbytes,rate,sttl,dttl,sload,dload,sloss,dloss,sinpkt,dinpkt,sjit,djit,swin,stcpb,dtcpb,dwin,tcprtt,synack,ackdat,smean,dmean,trans_depth,response_body_len,ct_srv_src,ct_state_ttl,ct_dst_ltm,ct_src_dport_ltm,ct_dst_sport_ltm,ct_dst_src_ltm,is_ftp_login,ct_ftp_cmd,ct_flw_http_mthd,ct_src_ltm,ct_srv_dst,is_sm_ips_ports,attack_cat
7210,1.428194,tcp,ftp,FIN,12,12,570,682,16.104254,254,252,2929.573975,3506.526367,3,4,129.835818,122.70782,7071.260915,201.325453,255,809476003,2029331248,255,0.252345,0.077552,0.174793,48,57,0,0,2,1,18,1,1,1,0,0,0,1,1,0,Normal
7211,0.947571,tcp,ftp,FIN,12,12,632,682,24.272588,254,252,4896.730957,5285.092285,3,4,86.069818,75.42682,4314.529336,93.611875,255,1056228417,859306467,255,0.218088,0.117868,0.10022,53,57,0,0,3,1,18,2,1,2,0,0,0,2,2,0,Normal
7212,0.905014,tcp,ftp,FIN,12,12,632,682,25.413972,254,252,5126.992676,5533.616211,3,4,82.274001,74.185273,4130.025828,88.714781,255,1812295898,401237543,255,0.137536,0.088461,0.049075,53,57,0,0,3,1,9,1,1,2,0,0,0,1,2,0,Normal
7213,1.196328,tcp,ftp,FIN,12,12,632,682,19.225496,254,252,3878.534912,4186.142578,3,4,108.757094,97.256453,5687.167684,138.622094,255,695366251,2183223539,255,0.255764,0.125864,0.1299,53,57,0,0,1,1,1,1,1,1,0,0,0,1,1,0,Normal
7214,1.198608,tcp,ftp,FIN,12,12,632,682,19.188925,254,252,3871.156982,4178.179688,3,4,108.964362,100.401633,6319.358398,145.742656,255,820343294,3529183295,255,0.126635,0.093439,0.033196,53,57,0,0,1,1,17,1,1,1,0,0,0,2,1,0,Normal
7215,1.573805,tcp,ftp,FIN,14,12,718,682,15.885069,254,252,3390.509033,3182.096924,3,4,121.061918,135.165734,6345.999961,207.898172,255,3974444532,3753696669,255,0.160596,0.086632,0.073964,51,57,0,0,1,1,1,1,1,1,0,0,0,1,1,0,Normal
7216,1.04622,tcp,ftp,FIN,12,12,632,682,21.983905,254,252,4435.013672,4786.756348,3,4,95.110912,82.089367,4887.012321,114.044367,255,3788086520,1935940494,255,0.20217,0.113123,0.089047,53,57,0,0,2,1,18,1,1,2,0,0,0,1,2,0,Normal
7217,1.015261,tcp,ftp,FIN,12,12,632,682,22.654272,254,252,4570.25293,4932.72168,3,4,92.296453,81.086367,5193.801663,127.34757,255,81960384,4092149470,255,0.132993,0.092388,0.040605,53,57,0,0,2,1,17,1,1,2,0,0,0,1,2,0,Normal
7218,1.095826,tcp,ftp,FIN,12,12,632,682,20.988733,254,252,4234.248535,4570.068359,3,4,99.620545,85.140727,5040.559751,119.230266,255,3093005625,1517094836,255,0.210266,0.092919,0.117347,53,57,0,0,2,1,1,1,1,2,0,0,0,1,2,0,Normal
7219,1.00315,tcp,ftp,FIN,12,12,632,682,22.927778,254,252,4625.430176,4992.274414,3,4,91.195457,79.621367,4478.227827,107.490055,255,2328438802,1509885839,255,0.224139,0.076021,0.148118,53,57,0,0,2,1,1,1,1,2,0,0,0,1,2,0,Normal
7220,0.805949,tcp,ftp,FIN,12,12,632,682,28.537787,254,252,5757.188477,6213.792969,3,4,73.268089,65.323363,3601.067477,84.070656,255,3500116755,4223514632,255,0.165065,0.086264,0.078801,53,57,0,0,1,1,17,1,1,2,0,0,0,1,1,0,Normal
7221,1.306028,tcp,ftp,FIN,12,12,632,682,17.610648,254,252,3552.756836,3834.527344,3,4,118.729818,111.071547,7640.831911,184.696281,255,3606607569,1327773148,255,0.11653,0.068842,0.047688,53,57,0,0,2,1,1,1,1,2,0,0,0,1,2,0,Normal
7222,1.092136,tcp,ftp,FIN,12,14,2616,768,22.890921,254,252,17565.57813,5230.117676,3,4,99.285094,80.966695,5876.341913,119.56075,255,1132665644,2382139436,255,0.07548,0.038802,0.036678,218,55,0,0,1,1,13,1,1,1,0,0,0,2,1,0,Normal
7223,0.597485,tcp,ftp,FIN,12,12,1592,682,38.49469,254,252,19548.60742,8381.800781,3,4,54.31682,49.099363,2724.555299,59.110523,255,1612630661,153057192,255,0.096169,0.056563,0.039606,133,57,0,0,1,1,16,1,1,1,0,0,0,1,1,0,Normal
7224,0.806509,tcp,ftp,FIN,12,12,824,682,28.51797,254,252,7498.986328,6209.478027,3,4,73.318997,64.774453,3980.780643,96.628062,255,3020920519,998195488,255,0.111386,0.090033,0.021353,69,57,0,0,3,1,3,1,1,3,0,0,0,1,3,0,Normal
7225,0.732706,tcp,ftp,FIN,12,12,632,682,31.390489,254,252,6332.689941,6834.937988,3,4,66.609639,62.536363,3905.099303,109.110602,255,1624284509,4188490451,255,0.109326,0.044039,0.065287,53,57,0,0,3,1,18,2,1,3,0,0,0,2,3,0,Normal
7226,0.898618,tcp,ftp,FIN,12,12,576,682,25.594858,254,252,4700.55127,5573.002441,3,4,81.692547,75.826727,4426.569625,119.761977,255,1467395113,2367840181,255,0.122191,0.063773,0.058418,48,57,0,0,3,1,18,2,1,3,0,0,0,2,3,0,Normal
7227,0.477873,tcp,ftp,FIN,12,12,574,682,48.129943,254,252,8822.427734,10479.77148,3,4,43.443,37.623816,2148.029491,47.23452,255,238322915,1734184643,255,0.093022,0.062557,0.030465,48,57,0,0,1,1,28,1,1,1,0,0,0,2,1,0,Normal
7228,0.819577,tcp,ftp,FIN,12,14,576,768,30.503541,254,252,5153.878418,6969.449219,3,4,74.506999,58.142152,4554.82052,90.199984,255,799230836,2967827444,255,0.096013,0.062903,0.03311,48,55,0,0,2,1,1,1,1,2,0,0,0,1,2,0,Normal
7229,0.792435,tcp,ftp,FIN,12,12,574,682,29.024463,254,252,5320.310059,6319.76123,3,4,72.039544,64.296363,4024.705458,110.203555,255,2538074809,2773736073,255,0.108089,0.050978,0.057111,48,57,0,0,2,1,34,1,1,2,0,0,0,1,2,0,Normal
7230,0.844884,tcp,ftp,FIN,12,12,632,682,27.222673,254,252,5491.878418,5927.440918,3,4,76.807634,70.944273,4986.618109,139.475594,255,3562266319,1149397616,255,0.098405,0.051853,0.046552,53,57,0,0,2,1,18,2,1,2,0,0,0,2,2,0,Normal
7231,0.886935,tcp,ftp,FIN,12,12,664,682,25.932002,254,252,5493.074707,5646.411621,3,4,80.630457,73.179453,4694.482857,120.420633,255,2967406348,82778792,255,0.136404,0.081167,0.055237,55,57,0,0,2,1,10,1,1,2,0,0,0,1,2,0,Normal
7232,0.52751,tcp,ftp,FIN,12,12,588,682,43.60107,254,252,8174.25293,9493.65918,3,4,47.955456,36.789727,2277.926215,46.779672,255,1001785640,959634025,255,0.075192,0.048532,0.02666,49,57,0,0,2,1,34,1,1,2,0,0,0,1,2,0,Normal
7233,0.734508,tcp,ftp,FIN,12,12,760,682,31.313479,254,252,7591.476562,6818.169434,3,4,66.773452,64.813816,4061.109293,119.858352,255,1100374813,2100389131,255,0.121375,0.015204,0.106171,63,57,0,0,2,1,17,2,1,2,0,0,0,2,2,0,Normal
7234,0.468002,tcp,ftp,FIN,12,12,588,682,49.14509,254,252,9213.635742,10700.80957,3,4,42.45291,39.998273,2341.118799,50.493613,255,1337432932,2931372588,255,0.041359,0.028012,0.013347,49,57,0,0,2,1,17,2,1,2,0,0,0,2,2,0,Normal
7235,0.561686,tcp,ftp,FIN,12,12,760,682,40.948147,254,252,9927.254883,8916.013672,3,4,51.062364,49.464,2510.127453,67.949844,255,3733227297,1215941386,255,0.124545,0.066263,0.058282,63,57,0,0,2,1,17,1,1,2,0,0,0,1,2,0,Normal
7236,0.71489,tcp,ftp,FIN,12,12,696,682,32.172782,254,252,7139.560059,7005.273438,3,4,64.990003,58.023363,3843.742246,96.740289,255,166067918,1760694489,255,0.107137,0.058741,0.048396,58,57,0,0,2,1,22,1,1,2,0,0,0,1,2,0,Normal
7237,0.440346,tcp,ftp,FIN,12,12,586,682,52.231654,254,252,9774.131836,11372.875,3,4,40.031455,37.27309,1973.707864,44.01259,255,2382163667,2089712209,255,0.067288,0.029306,0.037982,49,57,0,0,2,1,24,2,1,2,0,0,0,2,2,0,Normal
7238,0.389733,tcp,ftp,FIN,12,12,696,682,59.014763,254,252,13096.14551,12849.82324,3,4,35.430271,33.80109,1891.200853,42.876055,255,2643261076,1607104018,255,0.029791,0.017011,0.01278,58,57,0,0,2,1,24,2,1,2,0,0,0,2,2,0,Normal
7239,1.12765,tcp,http,FIN,10,8,808,1066,15.075599,62,252,5164.723145,6619.074707,2,2,125.294444,145.430422,6671.429757,263.860406,255,533382365,2331642725,255,0.190899,0.109002,0.081897,81,133,1,131,1,1,16,1,1,1,0,0,1,1,1,0,Normal
7240,1.306732,tcp,http,FIN,10,10,824,1206,14.540089,62,252,4542.629883,6648.646973,2,2,145.192444,136.200672,8288.655778,236.442344,255,1562389719,3492171370,255,0.145798,0.080283,0.065515,82,121,1,158,1,1,17,1,1,1,0,0,1,1,1,0,Normal
7241,0.977834,tcp,http,FIN,10,8,790,1232,17.385364,62,252,5816.938477,8819.493164,2,2,108.635,121.891711,5505.712519,206.376047,255,3131556087,3625704699,255,0.224991,0.124584,0.100407,79,154,1,214,1,1,1,1,1,1,0,0,1,1,1,0,Normal
7242,0.680959,tcp,http,FIN,10,8,790,1274,24.964793,62,252,8352.925781,13099.17383,2,2,75.662111,89.14643,3953.562437,162.092031,255,853596320,3914109902,255,0.124474,0.056264,0.06821,79,159,1,235,3,1,18,1,1,3,0,0,1,1,3,0,Normal
7243,1.677059,tcp,http,FIN,12,8,902,1152,11.329357,62,252,3945.001221,4808.41748,2,2,152.459909,222.422422,9199.488663,378.883688,255,3409066318,2188310815,255,0.185277,0.084324,0.100953,75,144,1,174,3,1,1,1,1,3,0,0,1,2,3,0,Normal
7244,1.495385,tcp,http,FIN,10,10,812,1376,12.705758,62,252,3910.698486,6628.393066,2,2,166.153889,158.439,10414.30383,242.604,255,3983652101,1504406690,255,0.126663,0.068664,0.057999,81,138,1,164,3,1,2,2,2,3,0,0,4,2,3,0,Normal
7245,1.495385,tcp,http,FIN,10,10,812,1376,12.705758,62,252,3910.698486,6628.393066,2,2,166.153889,158.439,10414.30383,242.604,255,3983652101,1504406690,255,0.126663,0.068664,0.057999,81,138,1,164,3,1,2,2,2,3,0,0,4,2,3,0,Normal
7246,1.30013,tcp,http,FIN,12,10,912,1144,16.152231,62,252,5144.101074,6337.827637,2,2,118.193635,129.216664,6830.19692,217.218469,255,178688625,1866500322,255,0.227193,0.136305,0.090888,76,114,1,127,3,1,1,1,1,3,0,0,1,3,3,0,Normal
7247,0.873601,tcp,http,FIN,10,8,800,1086,19.459684,62,252,6593.398926,8708.78125,2,2,97.066778,111.407141,5030.172432,216.399625,255,2569802574,838435347,255,0.179329,0.092966,0.086363,80,136,1,141,5,1,16,1,1,5,0,0,1,1,5,0,Normal
7248,0.708612,tcp,http,FIN,10,10,814,1166,26.81298,62,252,8275.332031,11854.15918,2,2,78.734667,69.659219,4431.663781,137.812266,255,1084685281,2875795530,255,0.172178,0.080882,0.091296,81,117,1,138,2,1,1,1,1,2,0,0,1,1,2,0,Normal
7249,0.396851,tcp,http,FIN,10,8,812,1294,42.837236,62,252,14736.00879,22839.80664,2,2,44.094556,46.17357,2168.837852,62.553566,255,4089127132,962141669,255,0.064454,0.040505,0.023949,81,162,1,244,2,1,17,1,1,2,0,0,1,1,2,0,Normal
7250,0.890364,tcp,http,FIN,10,8,814,1262,19.093315,62,252,6586.070312,9928.523438,2,2,98.929333,109.385859,5374.669601,205.930719,255,3799161607,2583205875,255,0.207396,0.110142,0.097254,81,158,1,228,4,1,3,3,1,3,0,0,1,3,3,0,Normal
7251,0.510564,tcp,http,FIN,10,8,798,1176,33.296509,62,252,11265.97168,16123.34473,2,2,56.729333,62.804,3220.706322,103.04682,255,1031485129,3921592460,255,0.094871,0.057562,0.037309,80,147,1,226,4,1,3,3,2,3,0,0,4,3,3,0,Normal
7252,0.510564,tcp,http,FIN,10,8,798,1176,33.296509,62,252,11265.97168,16123.34473,2,2,56.729333,62.804,3220.706322,103.04682,255,1031485129,3921592460,255,0.094871,0.057562,0.037309,80,147,1,226,4,1,3,3,2,3,0,0,4,3,3,0,Normal
7253,0.888529,tcp,http,FIN,12,8,878,1136,21.383658,62,252,7247.93457,8949.623047,2,2,80.775365,119.127289,4602.483383,188.240531,255,3728647860,2665905137,255,0.076261,0.053932,0.022329,73,142,1,166,3,1,2,2,1,3,0,0,1,2,3,0,Normal
7254,0.47777,tcp,http,FIN,10,8,792,1106,35.581975,62,252,11938.79883,16208.63574,2,2,53.085556,57.86457,2926.068561,80.596883,255,985193694,3015720856,255,0.076794,0.046166,0.030628,79,138,1,150,3,1,2,2,1,3,0,0,1,2,3,0,Normal
7255,0.447814,tcp,http,FIN,10,8,808,1234,37.962191,62,252,13005.40039,19293.72461,2,2,49.640333,54.257285,2558.366484,79.357398,255,2810815973,655628321,255,0.121764,0.06801,0.053754,81,154,1,215,3,1,1,1,1,3,0,0,1,2,3,0,Normal
7256,0.769637,tcp,http,FIN,10,10,802,1136,24.686963,62,252,7504.836914,10633.58496,2,2,85.515222,76.377555,5763.572213,120.435992,255,3223479351,963216920,255,0.129327,0.081197,0.04813,80,114,1,123,3,1,13,1,1,3,0,0,1,1,3,0,Normal
7257,0.992314,tcp,http,FIN,10,10,820,1146,19.147165,62,252,5949.729492,8319.947266,2,2,110.257111,101.545664,7765.527512,160.342859,255,717876692,1931687853,255,0.107406,0.052279,0.055127,82,115,1,128,3,1,1,1,1,3,0,0,1,1,3,0,Normal
7258,0.427393,tcp,http,FIN,10,8,828,1302,39.776038,62,252,13963.72949,21338.67383,2,2,47.488111,55.372,2328.553282,76.421922,255,758464619,2630003919,255,0.099137,0.039124,0.060013,83,163,1,248,3,1,1,1,1,3,0,0,1,1,3,0,Normal
7259,1.20288,tcp,http,FIN,10,10,828,1166,15.795424,62,252,4961.425781,6983.240234,2,2,133.653333,121.078219,10117.88145,198.334547,255,433437391,511946897,255,0.155279,0.082185,0.073094,83,117,1,138,5,1,1,1,1,5,0,0,1,1,5,0,Normal
7260,0.645276,tcp,http,FIN,10,8,810,1088,26.345315,62,252,9037.993164,11802.70117,2,2,71.577111,79.33457,3624.979382,131.332703,255,1902631340,61361234,255,0.177998,0.089925,0.088073,81,136,1,142,5,1,1,1,1,5,0,0,1,1,5,0,Normal
7261,0.372586,tcp,http,FIN,10,8,792,1160,45.627048,62,252,15309.2168,21793.625,2,2,41.398444,41.508145,2139.274689,62.609664,255,2396861804,2830993588,255,0.117945,0.066779,0.051166,79,145,1,188,5,1,2,2,1,5,0,0,4,2,6,0,Normal
7262,0.545513,tcp,http,FIN,10,8,820,1110,31.163328,62,252,10822.84082,14254.47266,2,2,60.612556,64.557285,3077.156016,94.867289,255,888992224,4198222291,255,0.21492,0.092998,0.121922,82,139,1,153,5,1,2,2,1,5,0,0,1,2,6,0,Normal
7263,0.372586,tcp,http,FIN,10,8,792,1160,45.627048,62,252,15309.2168,21793.625,2,2,41.398444,41.508145,2139.274689,62.609664,255,2396861804,2830993588,255,0.117945,0.066779,0.051166,79,145,1,188,5,1,1,1,1,5,0,0,4,1,5,0,Normal
7264,0.62998,tcp,http,FIN,10,8,828,1250,26.984982,62,252,9473.316406,13892.50391,2,2,69.997778,79.772859,3413.173515,102.636125,255,1000446830,622028034,255,0.132981,0.070733,0.062248,83,156,1,223,5,1,19,1,1,5,0,0,1,1,6,0,Normal
7265,0.538781,tcp,http,FIN,10,8,818,1076,31.55271,62,252,10943.22168,13987.13086,2,2,59.864556,66.825141,2986.974699,116.820219,255,2582343031,1124268656,255,0.160292,0.070012,0.09028,82,135,1,136,5,1,3,2,1,5,0,0,1,2,6,0,Normal
7266,0.702928,tcp,http,FIN,10,8,812,1318,24.184554,62,252,8319.486328,13133.63477,2,2,78.103111,87.433,4397.737823,159.046969,255,1323358435,2586957092,255,0.153119,0.090177,0.062942,81,165,1,257,5,1,3,2,1,5,0,0,1,2,6,0,Normal
7267,0.604547,tcp,http,FIN,10,8,802,1302,28.120228,62,252,9554.260742,15085.67481,2,2,67.065556,72.66643,3419.865561,117.059313,255,1816350241,1851285495,255,0.152809,0.095873,0.056936,80,163,1,248,6,1,1,1,1,6,0,0,1,1,6,0,Normal
7268,0.483358,tcp,http,FIN,10,8,818,1084,35.170619,62,252,12197.99805,15706.78516,2,2,53.706444,58.63043,2768.994994,71.821547,255,1087475077,1715473928,255,0.112466,0.046624,0.065842,82,136,1,140,6,1,2,2,1,6,0,0,1,2,6,0,Normal
7269,0.574569,tcp,http,FIN,10,8,826,1278,29.587396,62,252,10359.06934,15580.375,2,2,63.841,63.228285,3157.999341,109.289195,255,413148453,1592872872,255,0.173792,0.110451,0.063341,83,160,1,237,6,1,2,2,1,6,0,0,1,2,6,0,Normal
7270,0.780845,tcp,http,FIN,10,10,824,1146,24.332614,62,252,7602.020996,10573.16113,2,2,86.760556,78.868664,5747.292399,119.743813,255,3430349971,3304195843,255,0.113994,0.056261,0.057733,82,115,1,128,6,1,1,1,1,6,0,0,1,1,6,0,Normal
7271,0.49323,tcp,http,FIN,10,8,808,1206,34.46668,62,252,11807.87891,17127.91211,2,2,54.803333,49.96843,2776.13913,69.401234,255,1178734830,2966153680,255,0.192716,0.142707,0.050009,81,151,1,201,4,1,19,2,1,4,0,0,1,2,4,0,Normal
7272,0.42362,tcp,http,FIN,10,8,794,1066,40.130307,62,252,13502.66797,17619.56445,2,2,46.960889,54.096715,2484.702131,66.764852,255,4270504271,3892956447,255,0.073826,0.044934,0.028892,79,133,1,131,4,1,19,2,1,4,0,0,1,2,4,0,Normal
7273,0.531965,tcp,http,FIN,10,8,818,1162,31.956989,62,252,11083.43555,15294.23926,2,2,59.107222,63.20643,2972.46677,117.691883,255,1764440239,3648622004,255,0.142108,0.068908,0.0732,82,145,1,178,4,1,18,2,1,4,0,0,1,2,4,0,Normal
7274,0.506563,tcp,http,FIN,10,8,808,1106,33.559498,62,252,11497.08887,15287.33789,2,2,56.284778,60.15,2770.338073,100.635734,255,2565195061,3932423682,255,0.148704,0.084773,0.063931,81,138,1,151,4,1,18,2,1,4,0,0,1,2,4,0,Normal
7275,0.519265,tcp,http,FIN,10,8,796,1136,32.738583,62,252,11046.38281,15313.95313,2,2,57.696111,69.310711,3392.080444,93.250453,255,1925664755,466171822,255,0.091919,0.033576,0.058343,80,142,1,165,5,1,1,1,1,5,0,0,1,1,5,0,Normal
7276,0.849031,tcp,http,FIN,10,10,816,1368,22.378453,62,252,6925.54248,11608.52832,2,2,94.336778,83.437336,5587.587572,129.274398,255,340971389,1712143736,255,0.186312,0.09737,0.088942,82,137,1,239,5,1,1,1,1,5,0,0,1,2,5,0,Normal
7277,0.867185,tcp,http,FIN,10,8,806,1086,19.60366,62,252,6697.532715,8773.214844,2,2,96.353889,109.555,5278.755222,193.083266,255,2649184783,1908723646,255,0.160617,0.099636,0.060981,81,136,1,141,5,1,1,1,1,5,0,0,1,1,5,0,Normal
7278,0.818603,tcp,http,FIN,10,8,816,1182,20.767088,62,252,7182.969238,10114.79297,2,2,90.955889,101.02557,4629.590244,162.965469,255,4254285119,3241362551,255,0.181099,0.110372,0.070727,82,148,1,227,5,1,2,2,2,5,0,0,4,2,5,0,Normal
7279,0.818603,tcp,http,FIN,10,8,816,1182,20.767088,62,252,7182.969238,10114.79297,2,2,90.955889,101.02557,4629.590244,162.965469,255,4254285119,3241362551,255,0.181099,0.110372,0.070727,82,148,1,227,5,1,2,2,2,5,0,0,4,2,5,0,Normal
7280,0.700984,tcp,http,FIN,10,8,826,1332,24.251623,62,252,8490.920898,13307.00879,2,2,77.887111,83.714711,4088.019372,151.863375,255,1573053043,2405840583,255,0.18054,0.114359,0.066181,83,167,1,264,4,1,19,2,1,4,0,0,1,2,4,0,Normal
7281,0.344384,tcp,http,FIN,10,8,826,1292,49.363499,62,252,17283.03125,26272.99609,2,2,38.264889,40.444,1898.55306,53.86216,255,2479079870,2951636042,255,0.089197,0.060505,0.028692,83,162,1,244,4,1,19,2,1,4,0,0,1,2,4,0,Normal
7282,0.712816,tcp,http,FIN,10,8,802,1170,23.849072,62,252,8103.072754,11492.44727,2,2,79.201778,82.316,4236.594055,150.456328,255,262426982,2560111062,255,0.163983,0.114226,0.049757,80,146,1,183,4,1,17,1,1,4,0,0,1,2,4,0,Normal
7283,1.35428,tcp,http,FIN,10,10,826,1282,14.029595,62,252,4394.955078,6816.90625,2,2,150.475556,142.499328,8796.40066,303.470563,255,4079440758,3420771480,255,0.149196,0.059432,0.089764,83,128,1,196,4,1,1,1,1,4,0,0,1,1,4,0,Normal
7284,1.336729,tcp,http,FIN,10,8,796,1102,12.717611,62,252,4291.071777,5775.291504,2,2,148.525444,182.138859,9520.823945,381.064375,255,537081314,2833857737,255,0.126501,0.061013,0.065488,80,138,1,226,6,1,2,3,2,4,0,0,4,4,4,0,Normal
7285,1.336729,tcp,http,FIN,10,8,796,1102,12.717611,62,252,4291.071777,5775.291504,2,2,148.525444,182.138859,9520.823945,381.064375,255,537081314,2833857737,255,0.126501,0.061013,0.065488,80,138,1,226,6,1,2,3,2,4,0,0,4,4,4,0,Normal
7286,0.70013,tcp,http,FIN,10,8,802,1138,24.281205,62,252,8249.896484,11380.74414,2,2,77.792222,92.36857,4411.833739,155.386016,255,1394717146,1696686491,255,0.114094,0.052916,0.061178,80,142,1,167,6,1,15,2,1,4,0,0,1,2,4,0,Normal
7287,0.600575,tcp,http,FIN,10,8,794,1074,28.306208,62,252,9524.206055,12521.33398,2,2,66.730556,74.218859,3183.68211,110.468672,255,3496176838,685091510,255,0.150245,0.080373,0.069872,79,134,1,135,2,1,1,1,1,2,0,0,1,1,2,0,Normal
7288,1.61432,tcp,http,FIN,10,10,800,1290,11.769661,62,252,3568.065674,5753.505859,2,2,179.368889,168.817672,10990.96868,402.578188,255,2042985868,1060260255,255,0.135261,0.031037,0.104224,80,129,1,200,1,1,1,1,1,2,0,0,1,1,1,0,Normal
7289,1.448981,tcp,http,FIN,10,10,800,1152,13.112663,62,252,3975.207275,5725.402832,2,2,160.997889,149.079109,9107.416819,214.988,255,737377663,1864363953,255,0.253151,0.106543,0.146608,80,115,1,130,1,1,1,1,1,1,0,0,1,1,1,0,Normal
7290,1.53081,tcp,http,FIN,10,10,822,1306,12.41173,62,252,3867.233643,6145.766113,2,2,170.09,153.205,9343.136427,322.503344,255,2874021892,2715440250,255,0.253525,0.119526,0.133999,82,131,1,207,1,1,1,1,1,1,0,0,1,1,1,0,Normal
7291,1.932881,tcp,http,FIN,12,10,892,1398,10.864611,62,252,3385.619629,5210.874512,2,2,175.630909,208.516891,10420.92646,371.539031,255,741867790,2338290859,255,0.113305,0.056224,0.057081,74,140,1,253,1,1,1,1,1,1,0,0,1,1,1,0,Normal
7292,1.149953,tcp,http,FIN,10,8,794,1066,14.783213,62,252,4974.116211,6490.700195,2,2,127.772556,146.492141,7088.327271,221.00875,255,1148698472,495351401,255,0.236623,0.123831,0.112792,79,133,1,131,1,1,1,1,1,1,0,0,1,1,1,0,Normal
7293,2.843533,tcp,http,FIN,12,10,914,1260,7.385179,62,252,2357.630371,3190.397217,2,2,258.503006,294.740437,16388.16196,532.303375,255,1195074004,341082544,255,0.220924,0.115861,0.105063,76,126,1,185,2,1,9,1,1,1,0,0,1,1,1,0,Normal
7294,1.483941,tcp,http,FIN,10,10,828,1364,12.803744,62,252,4021.723389,6620.209473,2,2,164.882333,143.112109,8996.679238,260.723469,255,1196015250,1223959088,255,0.289601,0.195185,0.094416,83,136,1,236,3,1,1,1,1,4,0,0,1,1,3,0,Normal
7295,0.643274,tcp,http,FIN,10,8,820,1074,26.427307,62,252,9178.048828,11690.19727,2,2,71.376111,72.472289,3825.520442,108.40475,255,626425920,1432687218,255,0.194984,0.13596,0.059024,82,134,1,135,3,1,2,2,1,4,0,0,1,2,3,0,Normal
7296,1.407783,tcp,http,FIN,12,10,896,1320,14.917071,62,252,4671.174316,6751.040527,2,2,127.98027,149.241781,7308.349684,260.602578,255,66516508,1080266849,255,0.135296,0.063973,0.071323,75,132,1,215,3,1,2,2,1,4,0,0,1,2,3,0,Normal
7297,0.594786,tcp,http,FIN,10,8,794,1076,28.581709,62,252,9616.904297,12670.10352,2,2,66.087333,72.997711,3656.083426,128.762008,255,1497329386,117302557,255,0.147459,0.065969,0.08149,79,135,1,136,2,1,1,1,1,2,0,0,1,1,2,0,Normal
7298,1.062244,tcp,http,FIN,10,10,806,1216,17.886662,62,252,5467.669922,8246.692383,2,2,118.027111,107.945,7783.752672,165.648719,255,1246829462,207845885,255,0.193988,0.089738,0.10425,81,122,1,163,2,1,1,1,1,2,0,0,1,1,2,0,Normal
7299,0.664818,tcp,http,FIN,10,8,794,1138,25.570909,62,252,8603.858398,11985.23535,2,2,73.868667,81.118859,4277.121221,164.215547,255,3581652831,315317819,255,0.152468,0.072168,0.0803,79,142,1,167,4,1,16,1,1,4,0,0,1,2,4,0,Normal
7300,0.473419,tcp,http,FIN,10,8,804,1278,35.908993,62,252,12234.40527,18909.25391,2,2,52.602111,51.122145,2687.261132,87.336578,255,1671247465,2349819260,255,0.131416,0.089646,0.04177,80,160,1,237,4,1,17,1,1,4,0,0,1,4,4,0,Normal
7301,1.024246,tcp,http,FIN,10,8,816,1292,16.597576,62,252,5740.808594,8833.81543,2,2,113.805111,129.695859,5965.731483,229.105859,255,4117010530,3817738329,255,0.20443,0.115708,0.088722,82,162,1,244,4,1,2,2,1,4,0,0,1,4,4,0,Normal
7302,0.432551,tcp,http,FIN,10,8,790,1200,39.301724,62,252,13149.89453,19419.67578,2,2,48.061222,47.77043,2503.224027,74.551656,255,4283768832,3945745025,255,0.13721,0.071852,0.065358,79,150,1,197,4,1,2,2,1,4,0,0,1,4,4,0,Normal
7303,0.735433,tcp,http,FIN,10,8,826,1052,23.115634,62,252,8093.191406,10018.58789,2,2,81.714778,93.82743,4419.98552,162.931922,255,1261006441,3128247475,255,0.109915,0.053553,0.056362,83,132,1,124,1,1,1,1,1,1,0,0,1,2,1,0,Normal
7304,0.621531,tcp,http,FIN,10,8,800,1190,27.351813,62,252,9267.4375,13412.04199,2,2,69.059,82.701,3967.040793,166.151328,255,2874586355,2248520539,255,0.111635,0.035439,0.076196,80,149,1,193,2,1,12,1,1,2,0,0,1,2,2,0,Normal
7305,0.660655,tcp,http,FIN,10,8,800,1070,25.732038,62,252,8718.620117,11346.31543,2,2,73.406111,72.74757,3718.416648,147.666953,255,2836964707,681386558,255,0.169325,0.108853,0.060472,80,134,1,132,2,1,1,1,1,2,0,0,1,3,2,0,Normal
7306,0.535336,tcp,http,FIN,10,8,824,1208,31.755756,62,252,11088.36328,15795.68652,2,2,59.481778,65.428145,2985.946989,94.253695,255,568003324,3396392665,255,0.118224,0.076533,0.041691,82,151,1,202,4,1,2,2,1,4,0,0,1,3,4,0,Normal
7307,0.430634,tcp,http,FIN,10,8,800,1078,39.476679,62,252,13375.62793,17536.93359,2,2,47.848222,54.334,2518.418126,81.48232,255,2623359638,1888474738,255,0.105543,0.049554,0.055989,80,135,1,137,4,1,2,2,1,4,0,0,1,3,4,0,Normal
7308,0.506544,tcp,http,FIN,10,8,828,1194,33.560757,62,252,11781.79981,16503.99609,2,2,56.282667,61.620285,2777.541032,94.943266,255,2451476542,2042401122,255,0.113345,0.074516,0.038829,83,149,1,195,4,1,1,1,1,4,0,0,1,4,4,0,Normal
